ANS_FROM_CODE,ANS_FROM_CODE_SYSTEM_CD,ANS_FROM_CODE_SYSTEM_DESC_TXT,ANS_FROM_DISPLAY_NM,ANS_TO_CODE,ANS_TO_CODE_SYSTEM_CD,ANS_TO_CODE_SYSTEM_DESC_TXT,ANS_TO_DISPLAY_NM,CODE_TRANSLATION_REQUIRED,DOC_TYPE_CD,DOC_TYPE_VERSION_TXT,QUES_CODE_SYSTEM_CD,QUESTION_IDENTIFIER,SENDING_SYSTEM_CD
"20095","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kingman County","20095","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kingman County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CONTRA COSTA COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Contra Costa County","06013","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Contra Costa County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"WHITE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","White County","13311","2.16.840.1.113883.6.93","FIPS 6-4 (County)","White County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"ALLAMAKEE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Allamakee County","19005","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Allamakee County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HOLT COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Holt County","31089","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Holt County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"20171","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Scott County","20171","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Scott County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"22107","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tensas County","22107","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tensas County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"30099","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Teton County","30099","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Teton County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"42081","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Lycoming County","42081","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Lycoming County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"804","1.0.3166.1","Country (ISO 3166-1)","Ukraine","UKR","1.0.3166.1","Country (ISO 3166-1)","UKRAINE","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"MITCHELL COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Mitchell County","19131","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Mitchell County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HOOD RIVER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hood River County","41027","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hood River County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"UNION COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Union County","42119","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Union County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"19141","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Obrien County","19141","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Obrien County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"PULASKI COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Pulaski County","18131","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Pulaski County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CLAY COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Clay County","21051","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Clay County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"ARMSTRONG COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Armstrong County","42005","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Armstrong County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"09013","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tolland County","09013","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Tolland County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"13243","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Randolph County","13243","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Randolph County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48125","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dickens County","48125","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dickens County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"40033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cotton County","40033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cotton County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"60","1.0.3166.1","Country (ISO 3166-1)","Bermuda","BMU","1.0.3166.1","Country (ISO 3166-1)","BERMUDA","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"HANCOCK COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hancock County","47067","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hancock County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"12063","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Jackson County","12063","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Jackson County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"29091","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Howell County","29091","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Howell County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"36021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Columbia County","36021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Columbia County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CHEYENNE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cheyenne County","08017","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cheyenne County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BULLITT COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bullitt County","21029","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bullitt County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"UTUADO COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Utuado County","72141","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Utuado County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"18095","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Madison County","18095","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Madison County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"55137","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Waushara County","55137","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Waushara County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"807","1.0.3166.1","Country (ISO 3166-1)","The former Yugoslav Republic of Macedonia","MKD","1.0.3166.1","Country (ISO 3166-1)","MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"UG","1.0.3166.1","Uganda","Uganda","UGA","1.0.3166.1","Uganda","Uganda","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"FAYETTE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Fayette County","47047","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Fayette County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"GOSHEN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Goshen County","56015","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Goshen County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"BRISTOL COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bristol County","51520","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bristol County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"21145","2.16.840.1.113883.6.93","FIPS 6-4 (County)","McCracken County","21145","2.16.840.1.113883.6.93","FIPS 6-4 (County)","McCracken County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"COCONINO COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Coconino County","04005","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Coconino County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"GRAND COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Grand County","08049","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Grand County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"ANTELOPE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Antelope County","31003","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Antelope County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"39101","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marion County","39101","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marion County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"POLK COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Polk County","12105","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Polk County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"PUTNAM COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Putnam County","47141","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Putnam County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"31019","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Buffalo County","31019","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Buffalo County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"42003","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Allegheny County","42003","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Allegheny County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"47045","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dyer County","47045","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dyer County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"ISR","1.0.3166.1","Country (ISO 3166-1)","Israel","ISR","1.0.3166.1","Country (ISO 3166-1)","ISRAEL","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"MG","1.0.3166.1","Madagascar","Madagascar","MDG","1.0.3166.1","Madagascar","Madagascar","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"HAMPSHIRE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hampshire County","54027","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hampshire County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"POWESHIEK COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Poweshiek County","19157","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Poweshiek County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"04009","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Graham County","04009","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Graham County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48225","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Houston County","48225","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Houston County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"404","1.0.3166.1","Country (ISO 3166-1)","Kenya","KEN","1.0.3166.1","Country (ISO 3166-1)","KENYA","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"PK","1.0.3166.1","Pakistan","Pakistan","PAK","1.0.3166.1","Pakistan","Pakistan","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"47077","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Henderson County","47077","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Henderson County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"ID","2.16.840.1.113883.6.92","FIPS 5-2(State)","Idaho","16","2.16.840.1.113883.6.92","FIPS 5-2(State)","Idaho","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","STATE","NBS"
"STONE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Stone County","29209","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Stone County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"COLUMBIA COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Columbia County","36021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Columbia County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"12083","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marion County","12083","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marion County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"20007","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Barber County","20007","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Barber County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"27135","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Roseau County","27135","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Roseau County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"30105","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Valley County","30105","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Valley County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"47041","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dekalb County","47041","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Dekalb County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"DE-11340","2.16.840.1.113883.6.96","SNOMED-CT","Staphylococcal enterotoxin","DE-11340","2.16.840.1.113883.6.96","SNOMED-CT","Staphylococcal enterotoxin","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","INV169","NBS"
"COLLIN COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Collin County","48085","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Collin County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"WASHINGTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","49053","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"01039","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Covington County","01039","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Covington County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"06001","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Alameda County","06001","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Alameda County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"19135","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monroe County","19135","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Monroe County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"27065","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kanabec County","27065","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Kanabec County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"466","1.0.3166.1","Country (ISO 3166-1)","Mali","MLI","1.0.3166.1","Country (ISO 3166-1)","MALI","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"ELLSWORTH COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ellsworth County","20053","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ellsworth County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HERTFORD COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hertford County","37091","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hertford County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48359","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Oldham County","48359","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Oldham County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"124","1.0.3166.1","Country (ISO 3166-1)","Canada","CAN","1.0.3166.1","Country (ISO 3166-1)","CANADA","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"AM","1.0.3166.1","Armenia","Armenia","ARM","1.0.3166.1","Armenia","Armenia","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"78048006","2.16.840.1.113883.6.96","SNOMED-CT","Candidiasis","78048006","2.16.840.1.113883.6.96","SNOMED-CT","Candidiasis","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","INV169","NBS"
"WILLIAMSON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Williamson County","47187","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Williamson County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"13175","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Laurens County","13175","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Laurens County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"DD-95930","2.16.840.1.113883.6.96","SNOMED-CT","Amnesic shellfish poisoning","DD-95930","2.16.840.1.113883.6.96","SNOMED-CT","Amnesic shellfish poisoning","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","INV169","NBS"
"MOTLEY COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Motley County","48345","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Motley County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"10067","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Venezuelan equine encephalitis non-neuroinvasive","10067","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Venezuelan equine encephalitis non-neuroinvasive","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","SUM106","NBS"
"10274","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Chlamydia trachomatis infection","10274","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Chlamydia trachomatis infection","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","INV169","NBS"
"OHIO COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ohio County","18115","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ohio County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"WASHINGTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","20201","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Washington County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HOOKER COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hooker County","31091","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Hooker County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"17131","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Mercer County","17131","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Mercer County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"38077","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Richland County","38077","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Richland County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"702","1.0.3166.1","Country (ISO 3166-1)","Singapore","SGP","1.0.3166.1","Country (ISO 3166-1)","SINGAPORE","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"RAVALLI COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ravalli County","30081","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Ravalli County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"26031","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cheboygan County","26031","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Cheboygan County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CR","2.16.840.1.114222.4.5.300","Country (FIPS 10-4)","CORAL SEA ISLANDS","CR","2.16.840.1.114222.4.5.300","Country (FIPS 10-4)","CORAL SEA ISLANDS","NO","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"11085","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Ehrlichiosis, Human granulocytic","11085","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Ehrlichiosis, Human granulocytic","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","INV169","NBS"
"11647","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Viral hemorrhagic fever","11647","2.16.840.1.114222.4.5.277","Notifiable Event Code List","Viral hemorrhagic fever","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","SUM106","NBS"
"WINSTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Winston County","01133","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Winston County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"UNION COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Union County","28145","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Union County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"NORTH CAROLINA","2.16.840.1.113883.6.93","FIPS 6-4 (County)","North Carolina","37","2.16.840.1.113883.6.93","FIPS 6-4 (County)","North Carolina","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"13033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Burke County","13033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Burke County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"10051","2.16.840.1.114222.4.5.277","Notifiable Event Code List","St. Louis encephalitis, neuroinvasive","10051","2.16.840.1.114222.4.5.277","Notifiable Event Code List","St. Louis encephalitis, neuroinvasive","YES","PHDC","1.3","2.16.840.1.114222.4.5.232","INV169","NBS"
"WADE HAMPTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Wade Hampton County","02270","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Wade Hampton County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"SIMPSON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Simpson County","21213","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Simpson County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"EDDY COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Eddy County","38027","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Eddy County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"16075","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Payette County","16075","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Payette County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"48033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Borden County","48033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Borden County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CHILTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Chilton County","01021","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Chilton County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"LAKE COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Lake County","06033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Lake County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"COVINGTON COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Covington County","28031","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Covington County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"09015","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Windham County","09015","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Windham County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"HN","1.0.3166.1","Honduras","Honduras","HND","1.0.3166.1","Honduras","Honduras","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"48037","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bowie County","48037","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Bowie County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"CD","1.0.3166.1","Congo, the Democratic Republic of the","Democratic Republic of the Congo","COD","1.0.3166.1","Congo, the Democratic Republic of the","Congo, the Democratic Republic of the","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTRY","NBS"
"MARION COUNTY","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marion County","39101","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Marion County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"28051","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Holmes County","28051","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Holmes County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"49033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Rich County","49033","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Rich County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"02232","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Skagway Hoonah Angoon County","02232","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Skagway Hoonah Angoon County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
"27025","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Chisago County","27025","2.16.840.1.113883.6.93","FIPS 6-4 (County)","Chisago County","YES","PHDC","1.3","2.16.840.1.114222.4.5.1","COUNTY","NBS"
